country_code,country_name,region,income_group,group,developed,population,log_y0_pre_crisis,log_y0_recuperation,log_y0_stability,log_y0_recent,log_y0_full,growth_pre_crisis,growth_recuperation,growth_stability,growth_recent,growth_full,gdp_pc_2004,gdp_pc_2005,gdp_pc_2006,gdp_pc_2007,gdp_pc_2008,gdp_pc_2009,gdp_pc_2010,gdp_pc_2011,gdp_pc_2012,gdp_pc_2013,gdp_pc_2014,gdp_pc_2015,gdp_pc_2016,gdp_pc_2017,gdp_pc_2018,gdp_pc_2019,gdp_pc_2020,gdp_pc_2021,gdp_pc_2022,gdp_pc_2023,gdp_pc_2024
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,Emerging,0,20592571,8.737660267160361,9.013902261750278,9.20630482703776,9.275211214279073,8.737660267160361,6.906049864747945,3.848051305749628,1.3781277448262645,1.779880146731051,3.2217187796128792,6233.29439373307,6787.4115548789,7450.39687062615,8036.87599811505,8216.52181589585,8218.39912556048,8704.70655484556,9223.3021336315,9531.91477617058,9959.72586930534,10226.7100539683,10196.1226255982,10151.423313302,10404.2718646317,10670.2120148279,10989.6840718388,10565.0359816235,10873.3915275276,11058.3482413407,11453.3952725363,11872.7842626298
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Emerging,0,56432944,7.082762178819241,7.149738061150247,7.254136420722833,7.375688302972038,7.082762178819241,1.6743970582751515,2.08796719145173,2.431037644984091,2.5339874856280367,2.2248268664523954,1191.25443604556,1223.44738472019,1263.54164666211,1309.91092948216,1273.77226103073,1276.73503486074,1340.16467408856,1370.58000874482,1396.30178709756,1413.94142522583,1450.59338202277,1489.11959777284,1517.97796057742,1542.33773973372,1596.69045914945,1645.70961777862,1609.33414078281,1698.89578271444,1747.53198804428,1811.21651838425,1858.87650030024
KOR,"Korea, Rep.",East Asia & Pacific,High income,Developed,1,51751065,9.963868082449396,10.12400925527797,10.265791514107688,10.399794957607943,9.963868082449396,4.003529320714345,2.8356451765943786,2.680068870005093,2.003103331394495,2.780565375211086,21244.8136800528,22123.7613066851,23162.1860111297,24391.7651013448,24934.5396367691,25009.9148311999,26623.0487122927,27393.455357272,27944.0564190045,28732.711152033,29470.6732991655,30171.7906545222,31005.4072876388,31979.9027302467,32852.8887488942,33496.3113815643,33215.9298928108,34792.9397214598,35809.0138105144,36347.7036392553,37048.4264001496
KWT,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,Developed,1,4897263,10.543195468891083,10.592940741491688,10.383168579378946,10.19264425591333,10.543195468891083,1.2436318150151127,-4.195443242254833,-3.8104864693123366,-1.683421087130684,-2.257782391027976,37918.5405829238,40451.2551656974,41137.969927672,41113.8693942735,39852.5129115699,35124.0853941026,32568.4981754501,33545.346271839,33578.3309651964,32311.1800008536,31073.1537300624,29882.2126495698,29454.4426388829,27048.3706935958,26706.0191660864,26580.2264741607,25541.5378987908,26203.2617257856,26579.8321646876,24722.8143701857,24140.3257964584
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,Emerging,0,7221868,6.723209775784868,6.8735881449924054,6.975212079410454,7.069084086759415,6.723209775784868,3.7594592301884235,2.0324786883609773,1.877440146979204,3.19750676272049,2.6886235836888774,831.482103944381,820.709519437592,837.138026647346,900.02796489729,966.409971184817,981.220904665529,962.764789828724,1005.4831781815,985.8472865972,1069.78404438716,1088.58214229508,1105.65193844261,1128.3161612818,1157.18275758067,1175.0712778747,1201.87701429721,1093.32856461422,1132.5546781282,1212.17812721768,1298.25724482211,1423.58624650541
LAO,Lao PDR,East Asia & Pacific,Lower middle income,Emerging,0,7769819,6.992795031945487,7.231097074743313,7.5444795114478715,7.807907989198822,6.992795031945487,5.957551069945648,6.267648734091176,5.268569555019001,1.6812575715388347,4.579942057728324,1088.76034728831,1148.68153852071,1228.08927619923,1301.08597549864,1381.73754223953,1463.3379666846,1564.91068311647,1666.40086189871,1774.63585203672,1890.27861294875,2006.31195444447,2121.01339097363,2234.76098741846,2351.57441747595,2459.97874636195,2554.95638019245,2529.74622698761,2556.58912640405,2589.05015191628,2648.88726608035,2721.07810663122
LVA,Latvia,Europe & Central Asia,High income,Developed,1,1866124,9.100216745757315,9.43401934025724,9.421697828426328,9.62377826726125,9.100216745757315,8.345064862498095,-0.2464302366182288,4.0416087766984266,1.3301587437292233,3.0168552306384355,8957.23393555082,10106.2626157732,11507.4648265658,12810.0409502542,12506.6945041012,10675.425174228,10500.8666223014,11018.5152421583,11971.0107466522,12353.5386135301,12731.6771959342,13321.9753140616,13787.3367440023,14382.8612727134,15120.0698171804,15328.3859933295,14900.7295718866,16070.1680032322,16421.3748596,16229.3844520245,16376.2565245797
LBN,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Emerging,0,5805962,8.799925923065931,8.949144194965205,9.041156761014575,9.034643643950968,8.799925923065931,3.7304567974818723,1.8402513209873916,-0.13026234127211928,-7.368582747339303,-1.0369862197765993,6633.75258002393,6707.18024635316,6696.37428200596,7179.34520092306,7701.29823027979,8375.48851252821,8955.54336184707,8936.20027462737,8920.8056984673,8443.53856528784,7830.4151113336,7714.1099998804,8019.1416913426,8305.57405425721,8388.7235123835,8064.04873416236,6440.82843092922,5973.41933892988,5909.03651555028,5834.63415739394,5391.22914209501
LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,Emerging,0,2337423,6.706609979454297,6.879233746416341,6.997553235169458,6.973959252296863,6.706609979454297,4.3155941740511095,2.3663897750623457,-0.47187965745191285,-0.8948136723120915,1.0683022625192025,817.793597897186,853.960500629797,893.750686627156,927.26863327342,971.881366821351,952.747929746529,995.233432451681,1031.99721564343,1086.39034816283,1093.95323489272,1100.04993684215,1121.19851342518,1147.58748801671,1097.82166812752,1068.44462913373,1040.99351014117,944.834128375429,955.221236301503,967.51928598325,973.116561960912,1012.59379523386
LBR,Liberia,Sub-Saharan Africa ,Low income,Emerging,0,5612817,6.28412647832901,6.382129636821215,6.575085994465748,6.501102625476685,6.28412647832901,2.4500789623051356,3.8591271528906432,-1.4796673797812416,-0.019386817096874027,1.0790646906093155,535.995882066218,539.665378841936,551.377446611852,574.609394348543,591.185378141907,603.256211077605,621.783295071575,646.908727016597,674.360011422232,717.007280358975,707.157694930142,692.590082351257,668.031513175601,671.260899835355,665.875439637137,636.699384824869,605.025475431411,621.927983063426,638.005183858289,653.329188343162,665.101337624192
LBY,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,Emerging,0,7381023,9.352630304517888,9.503233876141714,9.222892752955376,9.212429845019795,9.352630304517888,3.7650892905956432,-5.606822463726746,-0.20925815871163894,-4.399389268609462,-2.0208190780733064,11529.1086646221,12628.896152656,13176.7758911904,13712.9602583972,13403.0004645911,12549.0854345521,12913.9334939386,6569.59477578957,12599.258882136,10126.314927806,7644.24843947404,7458.48917756374,7236.16409923502,9435.60060040046,10020.9165751361,8768.4104874586,6102.79864032512,7731.35448152581,7002.68189296358,7630.49664928174,7696.0807819319
LTU,Lithuania,Europe & Central Asia,High income,Developed,1,2888278,9.088390340225851,9.419346031266365,9.483858122194823,9.717453240633645,9.088390340225851,8.273892276012825,1.2902418185691822,4.671902368776437,2.4249053468156707,3.8727861060836717,8851.92598922347,9692.86853763267,10577.2145522871,11889.3545234657,12324.5197331387,10612.9204044582,10884.1161852582,11836.7200384033,12516.6184065667,13145.8069309969,13753.1895982305,14269.8039878287,14823.107153522,15695.9993288456,16604.9021440809,17431.7239081591,17443.65526328,18572.2895051093,18873.8427527274,18748.9302647191,19205.4152293136
MDG,Madagascar,Sub-Saharan Africa ,Low income,Emerging,0,31964956,6.094198590323231,6.1963706737516615,6.088306868274125,6.129769706715298,6.094198590323231,2.5543020857107597,-2.161276109550719,0.8292567688234597,-0.19609072116311044,0.1190283656114034,443.278654985967,450.955230911228,461.540337897729,473.785462328449,490.963935389518,457.789754866068,447.417143030687,441.755158414121,442.641500123543,440.674658903628,443.343869908205,445.320069480568,451.15659433146,456.851859574031,459.330367799543,467.27741349648,422.924255422319,431.599103077746,438.438112102315,445.874102052267,453.957809653992
MWI,Malawi,Sub-Saharan Africa ,Low income,Emerging,0,21655286,6.011426269720294,6.143222666286294,6.264079260215444,6.316313766879168,6.011426269720294,3.2949099141500087,2.4171318785829796,1.044690133274504,-0.047559070969461,1.5101697645035344,408.064916052765,410.267979592536,417.877689776503,445.254305419586,465.55147298007,489.631418790158,508.088650552846,517.833736624232,512.74031797451,525.357645516557,539.562601918057,539.605363240686,538.221990810959,544.795729220349,553.528790902088,569.866249371948,559.447086086067,569.968967322435,560.635759714941,557.03523965791,551.95152347056
MYS,Malaysia,East Asia & Pacific,Upper middle income,Emerging,0,35557673,8.857279685880815,8.984207087579115,9.101061885413454,9.269570612593471,8.857279685880815,3.1731850424575283,2.3370959566867686,3.370174543600334,1.88933434189197,2.628254936130872,7025.34558004381,7234.02442689141,7469.8106921211,7769.59693350488,7976.11785374773,7700.46111294033,8118.92270511981,8400.32248683558,8710.52671359902,8964.80724896203,9341.73055971278,9648.6797937523,9901.47960179812,10293.7629205362,10610.1950240479,10902.9834855856,10171.4657842762,10388.2667120857,11191.6511756943,11445.3925275079,11883.79127749
MLI,Mali,Sub-Saharan Africa ,Low income,Emerging,0,24478595,6.6852388018973326,6.66842710917962,6.670537458421474,6.794562305987584,6.6852388018973326,-0.4202923179427993,0.04220698483705902,2.480496951322215,0.32020538174111196,0.6426791349735929,800.501816705242,794.373328212082,797.10053288464,784.893915013531,787.156518982091,803.486738930068,821.181286586904,818.399030997125,786.323471337187,788.819448208696,813.97566128646,838.11986940103,860.75307554569,878.561348378099,892.978322787306,909.751069706998,872.389426815267,872.332509422409,877.817842434642,892.689219532429,910.300376300627
MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,Emerging,0,5169395,7.201930669790764,7.325186322170231,7.3176533405705735,7.382071714438738,7.201930669790764,3.0813913094866936,-0.15065963199317503,1.288367477363297,0.8682022926775961,1.1611659110431476,1342.01926086998,1422.08355395812,1641.14052210995,1567.52103874761,1518.05671993749,1472.73229282851,1463.84763242531,1476.23923867862,1492.69966692583,1506.66419033006,1524.45340969502,1558.84205473416,1531.87725661699,1580.01453100123,1606.91539159026,1609.15396170643,1557.19511875153,1524.11753502309,1580.70391528747,1638.99221583023,1692.84166088843
MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,Emerging,0,1245779,8.77306098058126,8.928661157982713,9.101475103548594,9.287806981714475,8.77306098058126,3.8900044350363707,3.456278911317618,3.7266375633176003,1.6344277005077046,3.06405831581839,6457.90977761094,6533.89994300683,6819.92708580325,7180.23173197486,7545.15683789094,7778.25811331163,8100.95282599507,8423.28220250903,8694.84560747968,8968.51243536773,9297.64820128968,9630.5437837507,9997.89198315532,10383.8832682578,10805.4615213739,11111.3423669526,9533.5982796049,9849.34891121846,10703.2364271462,11330.7335655767,11918.8045212095
MEX,Mexico,Latin America & Caribbean ,Upper middle income,Emerging,0,130861007,9.150727275536402,9.192822036515162,9.183864005595144,9.239595156557186,9.150727275536402,1.052369024468958,-0.17916061840036202,1.1146230192408673,-0.020788532732620876,0.43810284528413196,9421.28976132695,9491.51730268004,9813.82804186659,9877.69532636562,9826.34218448486,9074.11881448129,9389.06722076504,9575.93437734618,9782.51776251839,9738.71059661101,9862.4812534745,10021.2386113616,10100.5021195819,10193.7727188313,10296.8690940459,10159.4448367696,9234.64362226594,9728.05680024504,10013.2479227064,10234.6840265651,10284.0336925726
MDA,Moldova,Europe & Central Asia,Upper middle income,Emerging,0,2402306,7.485037775118744,7.718341390309488,7.865514311622449,8.091932263900603,7.485037775118744,5.832590379768626,2.9434584262591974,4.528359045563087,2.7556952743825516,3.861181026224062,1781.19145323724,1919.44550763748,2017.17730062908,2082.51260097669,2249.22589719372,2116.94357544097,2269.51116145996,2402.94446306051,2389.08666147529,2605.85029986142,2737.80185056647,2749.55137054338,2910.95486872376,3085.33305844263,3267.9961042872,3438.67732670712,3188.91691602699,3688.16729442144,3610.14315344719,3758.3688194082,3855.56940382925
MNG,Mongolia,East Asia & Pacific,Upper middle income,Emerging,0,3524788,7.571660365167494,7.854269818490425,8.196686802227164,8.338988508131704,7.571660365167494,7.065236333073273,6.848339674734784,2.8460341180908055,1.677190193418186,4.339797772846508,1942.36263694017,2060.26168223171,2209.74321787628,2403.72416258662,2576.71295838607,2498.72967493254,2611.67326563924,3010.81642672623,3318.16496597089,3628.90708069575,3830.35892049593,3838.92126989984,3817.91962716702,3956.2049437134,4183.85566447661,4337.8167085432,4066.03410882791,4063.53669849245,4205.88554513551,4456.53627552726,4626.79609644243
MAR,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Emerging,0,38081173,7.741134633562479,7.881781075892298,8.009092367633745,8.103104581788365,7.741134633562479,3.5161610582454683,2.546225834828941,1.8802442830923982,1.0336415137955703,2.119942195268099,2301.08178710938,2342.15478515625,2489.99291992188,2540.615234375,2648.58569335938,2710.66650390625,2767.04223632813,2879.53930664063,2927.45043945313,3008.185546875,3051.458984375,3146.24780273438,3124.42504882813,3242.64428710938,3304.7119140625,3364.73950195313,3090.89428710938,3309.130859375,3334.91162109375,3421.21704101563,3516.15405273438
MOZ,Mozambique,Sub-Saharan Africa ,Low income,Emerging,0,34631766,5.932417475218029,6.133283708601263,6.326853972138992,6.431578610385618,5.932417475218029,5.021655834580847,3.871405270754587,2.094492764932512,-0.41814991987617506,2.3703606998750915,377.064958084878,391.699758163976,420.526462764726,442.049574057751,460.94729485679,475.788178051193,494.162859074785,514.869957191994,540.2945177803,559.393953685688,585.266716133984,610.563774706589,620.779714954555,618.397694360334,621.153734194787,617.13932000195,591.804059985932,588.215854695416,596.086630918965,610.591041611538,605.763481416969
MMR,Myanmar,East Asia & Pacific,Lower middle income,Emerging,0,54500091,6.138439836098998,6.57175151923277,6.932145996965493,7.216392485398779,6.138439836098998,10.832792078344294,7.207889554654464,5.684929768665727,-2.6921504339846014,4.582118116303527,463.330135715332,522.099544784661,586.085579927418,651.729730890268,714.620419017338,785.634853157894,854.932478016035,895.512538750361,953.123081923425,1024.69060473254,1099.24387750099,1166.73305546337,1225.37913970989,1290.5640902569,1361.5683126412,1440.98988236734,1301.31386350667,1136.9956605414,1174.76697945755,1177.76649645563,1158.47928097728
NAM,Namibia,Sub-Saharan Africa ,Lower middle income,Emerging,0,3030131,8.183926420921873,8.30310399415493,8.42272152996369,8.389467854310752,8.183926420921873,2.9794393308264344,2.392350716175199,-0.6650735130587794,-1.4558411577682984,0.5909548196139033,3582.89503259701,3627.75059772278,3834.99894666178,3987.61796106565,4036.38187484707,3989.20711387651,4165.12990200988,4302.72451368462,4420.96741373862,4549.26759093897,4701.95694189098,4774.10650865775,4648.62713460213,4476.73324402105,4400.47537705743,4243.09274481966,3787.49943973286,3809.80753359714,3905.55135268164,3973.49010579998,4032.40150676649
NPL,Nepal,South Asia,Lower middle income,Emerging,0,29651054,6.379223707117632,6.502587769712752,6.685909710982821,6.929433520762369,6.379223707117632,3.084101564878006,3.6664388254013773,4.870476195590952,2.396634242300392,3.4700393409138015,589.46992868617,603.190108570995,617.477638588722,633.226129136597,666.865095417138,692.400000816919,721.265221364302,742.617252662576,775.310578479839,801.039060847856,846.665541773599,875.543635474862,875.188943730855,951.857298563641,1021.91492204011,1077.11796498188,1031.53618783934,1062.7888430629,1113.55462341223,1136.4276931197,1179.95499311034
NLD,Netherlands,Europe & Central Asia,High income,Developed,1,17993485,10.637371820838823,10.741323621474573,10.702953141663102,10.78855601392628,10.637371820838823,2.598795015893747,-0.7674095962294292,1.7120574452635786,0.9074739540339535,1.0281631516474719,41663.1290344572,42411.3480862811,43841.0915818567,45445.542186196,46227.1987545514,44304.4041948677,44659.2793901474,45239.7198745589,44631.8855633239,44487.0378593394,45042.0515907444,45793.8135434697,46655.0340264754,47670.0858101833,48463.0055608731,49254.024789064,47086.5674755497,49780.8328352542,51777.5314828276,50960.7810305308,51174.8997297902
NZL,New Zealand,East Asia & Pacific,High income,Developed,1,5290000,10.444608471478215,10.483528391004212,10.5251394810331,10.60306188280117,10.444608471478215,0.9729979881499337,0.8322218005777889,1.5584480353613694,0.47246346364439235,0.9340060957080935,34358.6289046143,35112.0769481474,35649.0258495224,36400.0153308952,35722.2274262581,35352.6428453692,35476.3713609154,35961.911959259,36588.819747177,37240.0279166822,38025.4674998632,38648.7302562109,39205.0341298225,39667.6884236272,40257.9139260803,40615.7266946543,39702.3112090418,41309.8198451344,42716.0866783034,42501.4932044968,41415.4670639187
NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,Emerging,0,6916140,7.349792889742919,7.459717513687397,7.571193633093493,7.653181590260366,7.349792889742919,2.748115598611944,2.229522388121929,1.6397591433374554,1.3877533256820263,1.9332695002918432,1555.87425694816,1601.48770707458,1644.37193565251,1703.20780299405,1736.65740610408,1655.72028962416,1704.37875049059,1786.62863418308,1876.1759720149,1941.45628552626,2006.64869646533,2074.45620634731,2140.14405941606,2209.63273423213,2107.3396261623,2019.91518620044,1950.19181218473,2128.30880041334,2175.73845893874,2241.1228811163,2290.31991989418
NER,Niger,Sub-Saharan Africa ,Low income,Emerging,0,27032412,5.974823808474816,6.06191262579786,6.152073358668328,6.241101429750416,5.974823808474816,2.177220433076102,1.8032146574093564,1.780561421641759,2.2911691313368436,2.018738845779053,393.398781453199,407.190931059924,415.852022114801,413.419126261066,429.195542798877,421.650901333136,441.079166112039,434.986264873953,463.066265496402,469.690214200878,482.74524741946,485.662574175279,488.184823801581,497.172608329608,513.423699765289,526.60361746086,532.208221196997,520.912751008043,565.873385794358,561.960694711722,589.085643279512
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Emerging,0,232679478,7.509227147606736,7.648874857149329,7.822180698537905,7.796378193844972,7.509227147606736,3.491192738564807,3.4661168277715264,-0.5160500938586575,-0.7512702313319338,1.2103741617915988,1824.80269456838,1889.25175325842,1949.15856804582,2020.83316299437,2098.2833922073,2204.60725603823,2315.46676509642,2370.97657091881,2403.65387896987,2495.34106573862,2583.61556958171,2585.73360671797,2481.81490350403,2441.71236404537,2431.77857832597,2431.53528475874,2228.68631426529,2206.66406255564,2254.29080414598,2280.67777167162,2324.59702394542
MKD,North Macedonia,Europe & Central Asia,Upper middle income,Emerging,0,1824359,8.15299442814708,8.387665366133492,8.48955081431236,8.647939544764558,8.15299442814708,5.866773449660301,2.0377089635773524,3.1677746090439847,2.5207766097085305,3.2309585659999533,3473.76544811451,3657.56307699216,3866.74650622977,4140.63354809364,4392.5507164151,4405.20045750867,4582.36517512347,4711.13027870081,4708.05168535923,4863.68088666968,5053.75001236367,5262.68671928674,5429.94678358359,5510.81862920922,5698.39334484489,5961.58475399191,5743.72649424581,6064.92315120022,6250.62720952063,6423.99221393369,6628.84686594032
NOR,Norway,Europe & Central Asia,High income,Developed,1,5572279,11.188470424309074,11.249960336556558,11.234681922978936,11.281160971684233,11.188470424309074,1.5372478061871258,-0.3055682715524392,0.9295809741059416,0.8547805699938551,0.7198869078739573,72292.1208978835,73933.7446235264,75428.8816534082,77205.7545984008,76876.8705028009,74688.7531445371,74505.4313586335,74563.8349085669,75669.0612719716,75711.2410395262,76430.7374974687,77220.9524311414,77532.2750022669,78961.7757906168,79313.2889434042,79937.5097885912,78387.0435023102,81199.3391492139,83756.7383805061,83100.7944645872,83487.1332276928
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,Developed,1,5281538,9.879955848237893,9.999149211307742,9.867857268757941,9.812997966870682,9.879955848237893,2.9798340767462514,-2.625838850996038,-1.097186037745163,-0.8634387421611925,-0.5938210294844082,19534.8601445269,19629.0451546015,20096.3965576134,20642.7489563377,22007.7338963517,22819.1977324647,22766.0503620721,20993.9079436935,19824.1215485946,19299.9400516869,18726.2026946971,18808.3077921839,18830.6057208608,18277.945563615,18269.6769435562,18089.586668488,17743.8858800477,18291.3387983888,18792.4460565306,17853.9644897801,17347.2911298513
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Emerging,0,251269164,7.044901916101283,7.137319683901401,7.177553996570383,7.3535185312701,7.044901916101283,2.3104441950029404,0.8046862533796395,3.5192906939943525,0.7655492044836806,1.7727478371891912,1146.99632842666,1201.23359367214,1243.94142602543,1265.35567539842,1258.05188934452,1269.07432116444,1256.69482201323,1261.83161907857,1275.48806898966,1309.70080446386,1343.30778121043,1380.47020838317,1452.18658269177,1495.26187528032,1561.68169819559,1573.8330826937,1526.00597486307,1595.02792175422,1642.28066974826,1610.33122837537,1635.08731167091
PAN,Panama,Latin America & Caribbean ,High income,Developed,1,4515577,8.918485061185857,9.23874851160005,9.490758425869842,9.640540373769173,8.918485061185857,8.006586260354846,5.040198285395825,2.9956389579866185,1.7936826594968303,4.148381360765629,7468.76593139801,7935.87135060821,8557.9801770364,9507.64641073854,10288.1549911493,10267.0633151993,10698.0717633911,11761.4988547604,12668.2945474105,13236.8306754449,13611.5490809559,14082.6548502728,14474.1243636349,15045.5456426827,15375.6500855703,15602.5315209709,12647.0914227279,14552.9345271768,15956.0671087873,16877.1543425646,17122.7168795289
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Emerging,0,10576502,7.507606326074636,7.567362229954573,7.678837991428156,7.831402482811024,7.507606326074636,1.4938975969984412,2.2295152294716685,3.051289827657348,0.3175983050507056,1.7142602751971523,1821.84741071002,1875.82273480514,1915.2349405788,2000.9726186689,1934.03201558753,2003.24109727039,2140.50939027384,2102.03192060639,2139.48096660428,2162.10592595591,2391.3578028163,2484.5963398603,2557.09463030035,2584.8883636271,2518.45899317321,2572.56177967896,2438.61137922293,2378.3893914666,2467.24008628973,2515.28575096589,2566.91067057792
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,Emerging,0,6929153,8.331187861372,8.474006567482823,8.627503530512824,8.756877459781835,8.331187861372,3.570467652770549,3.069939260600034,2.587478585380232,0.8100426006870339,2.3714607722552854,4151.34584799368,4193.2808652562,4349.31197066182,4540.38235899198,4788.6631877791,4727.59685811395,5191.05014254402,5342.19015717376,5230.26244858764,5583.12274473463,5794.4764468976,5879.33792308671,6041.95879367268,6243.13363139058,6354.2392005297,6243.53620897773,6109.19608100615,6276.7748423663,6204.20811531911,6452.28566840034,6670.6995656958
PER,Peru,Latin America & Caribbean ,Upper middle income,Emerging,0,34217848,8.199904605893666,8.471887497983221,8.703085270909416,8.793785657037539,8.199904605893666,6.799572302238905,4.623955458523878,1.8140077225624822,0.34805256372943266,3.0738210248382005,3640.60299869744,3835.13219279722,4091.36268615581,4407.79121686416,4778.52642172313,4801.17153740507,5167.39259325937,5453.45718713631,5740.04346272472,6021.46142765232,6103.91864749969,6231.71150338894,6392.25474941014,6457.41940254721,6593.14437459526,6626.26083494969,5831.83024758521,6550.96747543872,6671.28902042137,6575.18295502228,6732.27773809578
PHL,Philippines,East Asia & Pacific,Upper middle income,Emerging,0,115843670,7.59001586064897,7.7253063249334675,7.8839795965372215,8.134742160070255,7.59001586064897,3.3822616071124285,3.1734654320750897,5.015251270660672,2.34453614064,3.426992339298427,1978.34489133113,2037.8776605946,2110.42044781284,2209.34651083329,2264.9462907288,2256.72554835463,2373.14312064664,2416.75212064542,2533.74141964959,2654.41506933978,2776.92005909479,2909.85818010301,3076.3374186759,3247.4503878362,3410.93647976109,3575.88170922922,3198.66690008413,3350.97587587776,3577.70136573244,3744.69763802686,3926.14900894495
POL,Poland,Europe & Central Asia,High income,Developed,1,36559233,9.02682463093347,9.228887485080271,9.36119092788997,9.585420842170386,9.02682463093347,5.051571353670015,2.6460688561939527,4.484598285608341,3.5455694044724524,3.8566518775263128,8323.38773754587,8598.57681241557,9137.65850849801,9760.7042604352,10187.2017910883,10446.5289138524,10808.3975674238,11370.313427173,11542.2353368014,11628.2286809525,12093.1622787394,12637.5220324406,13026.1858988718,13695.6452848724,14551.0850277089,15221.3090624454,15090.2228440113,16368.6239689025,17303.64494323,17410.3830137066,18000.5034591285
PRT,Portugal,Europe & Central Asia,High income,Developed,1,10694681,9.859422653913747,9.90421103740784,9.830794350175609,9.952171739599772,9.859422653913747,1.119709587352366,-1.4683337446446614,2.427547788483249,1.2726833103345863,0.8455504215304958,19137.8370898949,19251.71450683,19529.3122100477,19979.5706280792,20014.4749330004,19371.1318876855,19698.6836791397,19389.6395896162,18679.7626789594,18597.7214623964,18836.8967978906,19215.7813014347,19662.82312462,20364.1962735946,20997.7745987013,21569.1874752919,19778.7139525722,20747.6990734163,22042.8680283647,22417.1634060906,22663.993126225
PRI,Puerto Rico (US),Latin America & Caribbean ,High income,Developed,1,3202521,10.321401174570806,10.274227702890986,10.279020974346315,10.268437975281772,10.321401174570806,-1.1793367919954694,0.095865429106568,-0.21165998129085808,1.2103117190097936,0.09827751925777148,30375.7895758237,29815.216422231,29519.7386759729,29347.8460041613,28976.1310520159,28565.767919549,28569.5077088001,28706.0207514856,28968.6942131352,29115.3549161996,29141.2038639816,29242.041465085,29326.5748761873,29061.5563802711,28808.8518638025,29185.0969964707,28144.713741876,28416.4489370346,29643.6396279994,30012.9055109463,30978.7473320338
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Developed,1,2857822,11.052587114225695,11.072769457581584,11.256479409583873,11.07303686581504,11.052587114225695,0.5045585838972066,3.6741990400458038,-3.6688508753766924,-0.5298575537921344,-0.05670850819092173,63107.0086346445,63555.6239820478,68036.6212164734,64614.0465071968,64393.5954479866,63939.8050831437,74271.9022959058,83533.4963791019,82441.7405083009,77379.6735599552,71756.0649338302,68985.2946961507,67294.4585771356,64497.6987225375,64410.8171280981,63430.4607609581,57769.604104354,65488.5117911123,64315.6263643699,65111.033321485,62395.3113297112
ROU,Romania,Europe & Central Asia,High income,Developed,1,19051804,8.700953793057444,9.026177532415526,9.022558950116128,9.279322454204783,8.700953793057444,8.130593483952017,-0.07237164598794732,5.135270081773095,2.5158201967034746,3.6465893647477317,6008.64048461485,6328.09022324183,6876.77841417966,7483.97375820611,8318.00342795388,7924.87058070212,7660.70667630517,8044.57194920892,8234.28553425194,8287.95844089676,8661.47397274241,8977.01748158196,9286.87678236598,10106.2269557253,10714.1701157127,11197.3162915853,10854.049431887,11546.3224998072,12076.3033811896,12340.8170509969,12459.9112061891
RUS,Russian Federation,Europe & Central Asia,High income,Developed,1,143669648,8.832978379342993,9.11533716653478,9.169678480198696,9.17727851345692,8.832978379342993,7.058969679794713,1.0868262732782736,0.15200066516449742,2.279300515692896,2.405290825277505,6856.67822265625,7323.38525390625,7949.89697265625,8640.40625,9093.7001953125,8381.8681640625,8755.1201171875,9120.8203125,9464.0107421875,9601.537109375,9493.8125,9277.7138671875,9269.3173828125,9418.99609375,9674.787109375,9882.0244140625,9632.3251953125,10231.318359375,10119.115234375,10560.4658203125,11092.6337890625
RWA,Rwanda,Sub-Saharan Africa ,Low income,Emerging,0,14256567,6.030550200661309,6.281665255049434,6.495105376118715,6.695433971304703,6.030550200661309,6.277876359703148,4.268802421385623,4.006571903719733,4.2429251083733615,4.597296385728977,415.943819000396,443.00802474736,471.150850642442,493.803359157317,534.678298622161,553.621518556047,579.419162804581,610.376236415572,647.436613845487,661.893969452494,682.709499066795,725.691418696952,748.798132068173,765.845359390541,808.704812752127,863.872077583172,821.257133282758,871.041835304187,935.89483254264,993.911004643524,1043.15961499906
